pod_name,node_name,node_group,namespace,owner_kind,owner_name,req_cpu_milli_core,req_mem_byte,limit_cpu_mili_core,limit_mem_bytes
e167ea694a823887f2693478574ec888,ip-172-29-34-223.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
3cdc788d4b159b2f8efc1b9716590212,ip-172-29-33-160.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
706bf2c5384a69fed38b6a2624e882c6,ip-172-29-32-58.ec2.internal,1,staging,ReplicaSet,11afc50996c6e88578bda0c0c82558e8,700,4194304000,0,0
150c4230ca751b173b481cf890a420c5,ip-172-29-32-136.ec2.internal,1,staging,ReplicaSet,bc38cb567949f9e993d175862b5a8b51,700,4194304000,0,0
36ca511d13dc8ea55b1b4630a18f9e61,ip-172-29-33-100.ec2.internal,1,default,ReplicaSet,66e5902375154bcacbb3ec8889bdaecf,0,0,0,0
e5326a275a2c381feabfd96aa4e45681,ip-172-29-33-10.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
73a8b175156b6e22b25abc39951ef73e,ip-172-29-35-206.ec2.internal,1,staging,ReplicaSet,b8f45b5fe23ade8b2fa338c66c792512,100,536870912,0,0
95dcf51d8441468c57fccf5ca89e2d50,ip-172-29-35-146.ec2.internal,1,staging,ReplicaSet,5389a6ba24049d92825881351c820053,50,3145728000,0,0
a4a48c43fe62b73fdb735305eade6b53,ip-172-29-32-189.ec2.internal,1,monitoring,ReplicaSet,1457df13fc508f2fdd3413ed7269ce81,0,0,0,0
a4b4c43aaad44a39ae5c1581555a71f8,ip-172-29-33-100.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
820005e2ef94a730f12bee7a02162da2,ip-172-29-32-214.ec2.internal,4,monitoring,ReplicaSet,72ecfaa9dae1240126dc678b513bd14d,0,0,0,0
f6e4441fd19a5eaea6f136bc5759a6f9,ip-172-29-33-50.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
bdf4e75048c20db0b5e3b7b674a6a08c,ip-172-29-32-136.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
10974d8208704eca36130d11cb7a1174,ip-172-29-35-170.ec2.internal,3,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
da312ae439cdbdb10364a9d603bf6aaa,ip-172-29-34-18.ec2.internal,1,staging,ReplicaSet,a2c9487e45416a2fcc4f54e9fd418c79,50,1572864000,0,0
c5c2ef9316fe05a488324a079ec7bb26,ip-172-29-34-17.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
30247160c1ebddfdf2f89d59ed21d84b,ip-172-29-34-115.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
fdf84709ddb1847d4c52eae42c92c507,ip-172-29-34-155.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
f0e51865ca309c4d4cff383270dff495,ip-172-29-35-118.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
61a4fe54b2a772774b67820b481a3ea8,ip-172-29-40-88.ec2.internal,0,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
e4492de992be66c5cdca1a20b5792259,ip-172-29-35-146.ec2.internal,1,staging,ReplicaSet,7acb8f6de36bbaf14b0eade0e7e789ca,700,4194304000,0,0
ee49334a74beeaace67030a4a8670b30,ip-172-29-34-225.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
62106029da60a6e728c60d5c750e8808,ip-172-29-32-207.ec2.internal,1,staging,ReplicaSet,fa73dca91e52708e8d01d1d23f163bdd,50,12582912000,0,0
260153020a24563fc6c0f19c3e7e813a,ip-172-29-41-160.ec2.internal,2,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
e9d301b4b61790e055b943d28f2d5980,ip-172-29-32-144.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
a3b3a8fe72b87cde8706ef2f1e4cb883,ip-172-29-35-252.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
9ffea89b91c336bf7dfd3f3b63e8fab6,ip-172-29-35-252.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
1712263d3792707a8eb8654535316f8e,ip-172-29-35-83.ec2.internal,1,staging,ReplicaSet,65784e5a26e7a46359786bdf3359adec,20,1073741824,0,0
5cc5f61a5359174a3177bef7255602ab,ip-172-29-35-125.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
963bcfec29ce7f04804db15463f06737,ip-172-29-32-104.ec2.internal,1,staging,ReplicaSet,7acb8f6de36bbaf14b0eade0e7e789ca,700,4194304000,0,0
9bf027b2bd144cd402c3e802646a837f,ip-172-29-34-223.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
29fa91e2b93cf6a3b7b9e05ef46af931,ip-172-29-34-115.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
2fd651835915a54c92bc503534e730e6,ip-172-29-34-223.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
40d01e9859369505c6da40da1124255a,ip-172-29-32-56.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
67bcebe40b4bc591eb811b7e90fc49d2,ip-172-29-34-118.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
03fba20110d3b12b11e7c5215596a0f8,ip-172-29-34-119.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,f1f840dff27c266a3c663aeb00166369,50,536870912,0,0
4256442fe308d97e71c262689ce4f6d7,ip-172-29-34-155.ec2.internal,1,staging,ReplicaSet,8bee07f24be3a89f7175fc9dbca9f10b,150,6442450944,0,0
35c389de86728a2177e86300dc117353,ip-172-29-33-68.ec2.internal,1,staging,ReplicaSet,def37ea0b661cbdf35c9e918ca15a931,20,3221225472,0,0
7df59b485ce4b1f0660f2232330710e7,ip-172-29-35-93.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
1e40ce9fef2c4d3d7911147135765161,ip-172-29-34-106.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
17af77c9d903cedae770373b2e557539,ip-172-29-34-115.ec2.internal,1,monitoring,StatefulSet,a0cc7322428616e2776377e6bcfee735,0,0,0,0
8c54b9678dab73a03657d6d843783a4c,ip-172-29-32-214.ec2.internal,4,monitoring,ReplicaSet,2291c2d32b926730fdc993cf1b6f67c7,0,0,0,0
11ecbae482c5029be2712d8e49de64c2,ip-172-29-33-221.ec2.internal,1,staging,ReplicaSet,9841007bc3aae746523402460db5c31a,50,1572864000,0,0
16f004ecb89a9ec1c5bcb669edc5692a,ip-172-29-33-50.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
e996e57cf693bf6450ba4e1dd1483fd1,ip-172-29-34-155.ec2.internal,1,staging,ReplicaSet,b35efbdcb144263ac2058ea25f0a3c4f,100,536870912,0,0
7d03d2878d0ac57b3203bba885c8161b,ip-172-29-32-207.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
be32262dc3e1a410e83c8bc92aee00ae,ip-172-29-34-18.ec2.internal,1,staging,ReplicaSet,23eb33aa8106e19b91a98701fb4e4de6,50,1572864000,0,0
001a5e15718469026f7c421da7da8a35,ip-172-29-32-232.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
caba0369eb1896ee57d9397f4ddfda32,ip-172-29-34-36.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
3924d8d4a23f63ee42220371e5a1234b,ip-172-29-34-119.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
f874603dd6d1cf89f701cf9b20045c45,ip-172-29-33-34.ec2.internal,3,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
2b4d4a558833d77bccb247c35abf47e7,ip-172-29-32-232.ec2.internal,1,staging,ReplicaSet,73fe5a4ef306c0f18499f255cc74da36,50,786432000,0,0
683b51fdeddf39220e4281843a3ad52b,ip-172-29-35-125.ec2.internal,1,staging,ReplicaSet,290c5a0d82f3541398d74ea3d94c288a,50,1572864000,0,0
53779594b471f7ce2dd33b1bf095f003,ip-172-29-34-18.ec2.internal,1,staging,ReplicaSet,0aa572125be4dce13194afb418e8a1f8,100,536870912,0,0
140478ff5835dbe1b2f67578d1db5c4b,ip-172-29-35-237.ec2.internal,1,staging,ReplicaSet,7001c2a1a77c8079cd660c7e7e9f7c7a,700,4194304000,0,0
bd4f2d946f1d6ad8f75299843e36ede9,ip-172-29-32-104.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
32077d681ec8812bdf290eba075f6cf0,ip-172-29-32-163.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
0b92d180d86ba0b0fdd3d86559804a38,ip-172-29-32-58.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
946e4e2c135b10cfff283c89174e2952,ip-172-29-35-252.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
43f2919598d371a71122cf6314774ec8,ip-172-29-32-232.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
810301ced9fe0489a8ea60c74c932980,ip-172-29-35-118.ec2.internal,1,staging,ReplicaSet,374d2b432b33e6caeb85521b07672e52,50,3221225472,0,0
de6f5d086be978cb7634703cde9e4ca5,ip-172-29-34-18.ec2.internal,1,staging,ReplicaSet,2887f21d659a14ce7bfbf49cec8e822e,100,536870912,0,0
2308cacb30ac14fc71fc530b21a9be57,ip-172-29-34-112.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
65e0970caf39e18a3d4953fa5b6caff7,ip-172-29-33-110.ec2.internal,1,staging,ReplicaSet,b8f45b5fe23ade8b2fa338c66c792512,100,536870912,0,0
a8f106ea1d4ccefebce884332719b5a1,ip-172-29-32-163.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
48a2c2de9a7cd1c963a9a5529fab6d98,ip-172-29-40-88.ec2.internal,0,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
66520aa7e22757024503bbc66bfee95c,ip-172-29-34-155.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
bc0cf30da2cc674b5272fa5ee113b67b,ip-172-29-32-147.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
1d19154e3199bdb8b5eb7b740ee19cca,ip-172-29-32-163.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
b500fc61988569ce764206d4bd9a1b03,ip-172-29-32-163.ec2.internal,1,staging,ReplicaSet,36aad248b0b1edd3d6a1a09368a1024e,50,1572864000,0,0
cdb65963b4d9672c1748a4605e245425,ip-172-29-34-162.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
81c81508f1e21610387d4557e4fb5891,ip-172-29-34-152.ec2.internal,1,staging,ReplicaSet,73b804b9c31533df8da28e5ea471eae7,50,1572864000,0,0
2aec0771e14e176387e463c8fe8ecddd,ip-172-29-35-149.ec2.internal,1,staging,ReplicaSet,ed40f14af007263a4fda01dacea7205c,50,3145728000,0,0
8bbcd0b313582a61e75ab58d267dcedc,ip-172-29-35-118.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
30e57443fd2d1cffc550b87881bb3f13,ip-172-29-33-159.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
f7f1bc53a2c6488e6a17a2b9cf0089c2,ip-172-29-32-104.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
08a6cb874a8d7a38368da85b2a48f87c,ip-172-29-35-52.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
03fcd3fe57463dbc7cabf55a5fdf016b,ip-172-29-34-225.ec2.internal,1,gaia-full-test-set8-k8s-40,,d41d8cd98f00b204e9800998ecf8427e,0,0,0,0
3be94d0ecdf107a3f1c31e3a2610f0c3,ip-172-29-34-223.ec2.internal,1,staging,ReplicaSet,231aa4578d0c6179db5b44af61c81565,2000,4194304000,0,0
0108215f9590c687b1da74501cbd9b7b,ip-172-29-32-70.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
1e749c8bf8571498c37b746d6a8b7c81,ip-172-29-32-144.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
2a8178bb0e3d9ef339a36eb9c8194398,ip-172-29-35-237.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
f8166e19f17f642c5e5d18fb8b456e47,ip-172-29-34-77.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
0fdc3536f2fa1705a01fb4112c4daf8b,ip-172-29-35-66.ec2.internal,1,staging,ReplicaSet,55e4e85f2322340b444107c9778dabe3,100,536870912,0,0
6533c2fcade4535df46fcaacfec4de96,ip-172-29-35-241.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
c623bd57bb169872524180087352fdb0,ip-172-29-32-119.ec2.internal,1,staging,ReplicaSet,000e2f0ac1a5f3894b8bc177474e49b7,50,12582912000,0,0
b829267e0883197e95cdb1750eb25a51,ip-172-29-33-50.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
8ea03580503138ccf67e592772de0e31,ip-172-29-33-23.ec2.internal,1,monitoring,DaemonSet,57eb891f0731d873968a2a4e1cda50fd,20,67108864,100,134217728
909c27e53e505a58c9aa8fc41104fc47,ip-172-29-35-149.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
6fb9430397426406d3311e36bd0305d3,ip-172-29-32-152.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
bc532dfcd10a79fba7163ea293726b38,ip-172-29-35-237.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
05357a68dc258fd9dfbdd7da12f93b3f,ip-172-29-32-79.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
80f05908f32c7be42dbfcb09063e19f2,ip-172-29-32-56.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
7c43c91c3152382ddfece5440d72af5e,ip-172-29-33-10.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
f086fbace42ea92960b430b77b9a72af,ip-172-29-33-68.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
c46429a347f4886c7640ef9a04327093,ip-172-29-33-160.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,67e7606437b39b141bf14a3199f9bcef,50,536870912,0,0
4915b76e65325082b2c81cccfdebfc8c,ip-172-29-32-144.ec2.internal,1,default,ReplicaSet,89fb1516d6db92aaaf96d31ea92ebdce,250,67108864,500,134217728
29d99d7693ccc659886a4cd1229cfb6c,ip-172-29-32-152.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,117d5e38d7603d2e50ede728df2c44c6,50,536870912,0,0
9e5d88ddbc5a691e6f40f9bbbfc046c0,ip-172-29-32-144.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
bed4db3d323e690c958e501bcb12314e,ip-172-29-32-104.ec2.internal,1,staging,ReplicaSet,af1f19b89310ecde16c6b9752129ba16,700,4194304000,0,0
3b3f294b38b843fd2bcd3c9f1dc98f30,ip-172-29-32-232.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
90fdc66243e5d35e860aee8a220330c7,ip-172-29-32-147.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
0b78d3ace2c5c0a2389eaa2f285456c5,ip-172-29-33-159.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
4b21f30da8e745d53d6b5c76f834e95a,ip-172-29-33-221.ec2.internal,1,staging,ReplicaSet,7acb8f6de36bbaf14b0eade0e7e789ca,700,4194304000,0,0
326392a6859c90e002087003900fc183,ip-172-29-34-118.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
28d66e3e9ee562e9fae4c9064f8ae7a8,ip-172-29-34-162.ec2.internal,1,monitoring,DaemonSet,86cd8075b192703711163a58803ee2f7,0,0,0,0
ac9dc1276d8093ebdab321143632afc8,ip-172-29-32-214.ec2.internal,4,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
64df972b6b89e429cd807117f169e694,ip-172-29-32-136.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
d4ee349c2a889ed3cbcc95013ae961a0,ip-172-29-33-23.ec2.internal,1,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
4bbc40f31b98d2f4dc01ab44c8fe1a88,ip-172-29-35-66.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
578de161e742ff6d31379437e056a343,ip-172-29-32-152.ec2.internal,1,monitoring,DaemonSet,bdb7d6c8c035870574be8cbb114c876c,20,67108864,100,134217728
17f2c90d6f22c64158761946be959558,ip-172-29-35-30.ec2.internal,1,monitoring,DaemonSet,1b8f17886efd6187794d337db78af4f0,0,0,0,0
75eb44d863a3e1925381a07ec9ac4551,ip-172-29-35-149.ec2.internal,1,monitoring,DaemonSet,d04412633b8bee500329d7fbbc47561c,100,104857600,0,209715200
4f1d8bc5845db9ee9390cfa872fd22b2,ip-172-29-33-10.ec2.internal,1,staging,ReplicaSet,8bee07f24be3a89f7175fc9dbca9f10b,150,6442450944,0,0
cc9a12c4df30b7656ccb1c695d4597c9,ip-172-29-34-115.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,8f3a0cf5e887187ec09b818b3bc59d36,50,1073741824,0,0
f79e5953290c5b5143ea8c0d2a7de435,ip-172-29-34-166.ec2.internal,0,kube-system,DaemonSet,ea11065c99d9485fc7fe03aa1b668c20,0,0,0,0
65cb98de259aa7d4ec7023cbdbf0f6c6,ip-172-29-34-152.ec2.internal,1,gaia-full-test-set9-k8s-42,ReplicaSet,7df7305e5d279d817807d014307aaffd,50,536870912,0,0
9b60739e5699d5a638b86c1f8f895c2c,ip-172-29-33-23.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
322a7c1096f26bf9348c8fdd9b7ecb82,ip-172-29-32-56.ec2.internal,1,kube-system,DaemonSet,f4928ee7ea1ab0b3ae6cae5224c5cc14,250,0,0,0
4256980234f3580fe89a6e627a387bbf,ip-172-29-34-47.ec2.internal,2,kube-system,Node,22892f7addb4fa5d8da1e1f677e277ab,200,0,0,0
62b83844036c97407909b1ba65b8fbf3,ip-172-29-34-65.ec2.internal,1,staging,ReplicaSet,7acb8f6de36bbaf14b0eade0e7e789ca,700,4194304000,0,0
d4860914afe1b24174d9c02431b1d9c9,ip-172-29-34-67.ec2.internal,1,monitoring,DaemonSet,1ac15354847d26be4cfecfb4de789729,0,0,0,0
7e1772740c9ad1d89ff8a0ca4ca7b662,ip-172-29-33-50.ec2.internal,1,gaia-full-test-set8-k8s-40,ReplicaSet,9e9099a8ecf38b819eb6c2ff1feb45a0,25,536870912,0,0
